age,daily_rate,distance_from_home,hourly_rate,monthly_income,monthly_rate,num_companies_worked,percent_salary_hike,years_in_current_role,years_since_last_promotion,attrition,business_travel,department,education,education_field,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,over_time,relationship_satisfaction,stock_option_level,training_times_last_year,work_life_balance
0.23809523809523808,0.0007163323782234388,0.8214285714285714,0.2857142857142857,0.053818527516636766,0.43570797526303107,0.5555555555555556,0.2142857142857143,0.13333333333333336,0.0,Yes,Travel_Rarely,Research & Development,3,Life Sciences,3,Male,2,1,Laboratory Technician,3,Single,Yes,2,0,4,3
0.26190476190476186,0.921919770773639,0.7142857142857143,0.3,0.473803739304954,0.3251947634728134,0.1111111111111111,0.0,0.6000000000000001,0.7272727272727272,No,Travel_Rarely,Research & Development,4,Life Sciences,2,Female,4,3,Manufacturing Director,1,Divorced,No,3,1,1,3
0.33333333333333337,0.16618911174785095,0.14285714285714285,0.7142857142857142,0.1208936305059681,0.5202794956228416,0.0,0.07142857142857145,0.13333333333333336,0.0,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,4,1,Research Scientist,2,Divorced,Yes,4,2,5,2
0.09523809523809523,0.731375358166189,0.5357142857142857,0.9428571428571428,0.10172177036019858,0.20990281905067865,0.1111111111111111,0.14285714285714288,0.0,0.0,No,Non-Travel,Research & Development,2,Medical,4,Male,4,1,Laboratory Technician,4,Divorced,Yes,2,2,2,2
0.8333333333333335,0.8001432664756447,0.035714285714285754,0.6857142857142856,0.7614872715749444,0.8000963778009799,0.2222222222222222,0.35714285714285715,0.5333333333333334,0.2727272727272727,No,Travel_Rarely,Sales,4,Life Sciences,1,Female,2,4,Manager,4,Married,No,3,0,3,3
0.4761904761904762,0.19269340974212035,0.035714285714285754,0.2142857142857143,0.15501214745959652,0.08870773431852863,0.5555555555555556,0.0,0.13333333333333336,0.09090909090909091,No,Travel_Rarely,Research & Development,3,Life Sciences,4,Male,3,1,Research Scientist,4,Single,Yes,3,0,3,3
0.14285714285714285,0.409025787965616,0.35714285714285715,0.9428571428571428,0.15855075525509665,0.24636575375471848,0.0,0.5,0.13333333333333336,0.09090909090909091,No,Non-Travel,Research & Development,2,Other,1,Female,4,2,Manufacturing Director,3,Divorced,No,4,1,5,2
0.4285714285714286,0.7994269340974212,0.2857142857142857,0.7428571428571428,0.12665047005387137,0.196329612079351,0.7777777777777779,0.8571428571428571,0.2,0.0,Yes,Travel_Rarely,Sales,4,Life Sciences,3,Male,2,1,Sales Representative,1,Single,No,2,0,4,3
0.380952380952381,0.22707736389684813,0.2142857142857143,0.3285714285714285,0.5801732333368543,0.7708617781704281,0.0,0.0,0.4,0.1818181818181818,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Female,3,3,Research Director,2,Single,No,3,0,4,3
0.0714285714285714,0.20702005730659023,0.5,0.9428571428571428,0.011777754304425903,0.6900650550156614,0.1111111111111111,0.2142857142857143,0.0,0.0,No,Travel_Rarely,Research & Development,2,Life Sciences,3,Male,3,1,Research Scientist,4,Single,No,4,0,6,3
0.380952380952381,0.4276504297994269,0.17857142857142858,0.7571428571428571,0.10304214640329568,0.6025620432093808,0.2222222222222222,0.0,0.13333333333333336,0.09090909090909091,Yes,Travel_Rarely,Research & Development,1,Medical,2,Male,3,1,Research Scientist,1,Single,No,3,0,2,3
0.8333333333333335,0.8452722063037249,0.14285714285714285,0.39999999999999997,0.9551600295764232,0.34687976869327763,0.4444444444444444,0.0,0.8666666666666667,0.36363636363636365,No,Travel_Rarely,Research & Development,3,Other,3,Female,3,5,Manager,3,Divorced,No,4,1,3,2
0.33333333333333337,0.732808022922636,0.5357142857142857,0.6,0.15369177141649942,0.10376676572162874,0.1111111111111111,0.7857142857142857,0.13333333333333336,0.5454545454545454,Yes,Travel_Frequently,Research & Development,1,Life Sciences,2,Female,1,1,Research Scientist,1,Single,Yes,2,0,5,3
0.5714285714285714,0.42191977077363896,0.25,0.2571428571428571,0.3071722826661033,0.7660428881214361,0.0,0.0,0.4666666666666667,0.36363636363636365,No,Travel_Rarely,Sales,4,Marketing,3,Male,3,2,Sales Executive,2,Married,No,4,1,2,3
0.6666666666666667,0.4319484240687679,0.035714285714285754,0.7571428571428571,0.9473962184430125,0.8322624688780018,0.3333333333333333,0.07142857142857145,0.13333333333333336,0.1818181818181818,No,Travel_Rarely,Sales,4,Marketing,2,Female,3,5,Manager,1,Single,No,4,0,2,2
0.35714285714285715,0.5888252148997134,0.035714285714285754,0.6857142857142856,0.078535967043414,0.18363986828367196,0.4444444444444444,0.0,0.06666666666666668,0.0,No,Travel_Rarely,Research & Development,3,Medical,3,Male,3,1,Laboratory Technician,4,Single,No,4,0,3,3
0.6190476190476191,0.9720630372492836,0.3214285714285714,0.15714285714285714,0.28815886764550547,0.683639868283672,0.2222222222222222,0.14285714285714288,0.13333333333333336,0.09090909090909091,No,Travel_Rarely,Research & Development,4,Other,4,Male,3,2,Healthcare Representative,4,Married,Yes,4,0,5,4
0.2857142857142857,0.016475644699140368,0.2857142857142857,0.7571428571428571,0.06321960494348794,0.5630069873905711,0.1111111111111111,0.14285714285714288,0.0,0.09090909090909091,No,Travel_Rarely,Research & Development,2,Medical,4,Male,2,1,Laboratory Technician,3,Single,No,1,0,5,3
0.5,0.568051575931232,0.14285714285714285,0.3714285714285714,0.056881799936621985,0.04971488233876792,0.3333333333333333,0.2142857142857143,0.0,0.0,Yes,Travel_Rarely,Sales,3,Technical Degree,4,Male,3,2,Sales Representative,4,Married,No,3,1,6,4
0.14285714285714285,0.5093123209169054,0.0,0.44285714285714284,0.06781451357346574,0.03706529596016378,0.2222222222222222,0.35714285714285715,0.0,0.1818181818181818,Yes,Travel_Rarely,Research & Development,3,Medical,2,Male,3,1,Research Scientist,4,Married,Yes,1,1,2,2
0.5952380952380953,0.8388252148997134,0.035714285714285754,0.6,0.08640540826027254,0.7961609509276364,0.1111111111111111,0.07142857142857145,0.2,0.09090909090909091,No,Travel_Rarely,Research & Development,2,Medical,4,Female,4,1,Research Scientist,3,Divorced,No,4,2,3,2
0.761904761904762,0.5494269340974212,0.07142857142857145,0.7999999999999999,0.0884123798457801,0.06878965544936144,0.1111111111111111,0.2142857142857143,0.13333333333333336,0.0,Yes,Travel_Rarely,Sales,2,Marketing,1,Male,2,1,Sales Representative,3,Married,Yes,3,0,2,3
0.40476190476190477,0.5644699140401146,0.035714285714285754,0.9571428571428571,0.05307911693250239,0.3047947955987471,0.1111111111111111,0.14285714285714288,0.13333333333333336,0.1818181818181818,No,Travel_Rarely,Sales,3,Marketing,4,Female,3,1,Sales Representative,4,Married,No,1,0,3,3
0.4285714285714286,0.5372492836676217,0.14285714285714285,0.7428571428571428,0.12728425055455794,0.4407276523973978,1.0,0.2142857142857143,0.06666666666666668,0.0,No,Travel_Rarely,Research & Development,4,Life Sciences,2,Female,2,1,Research Scientist,1,Married,Yes,4,1,3,4
0.35714285714285715,0.744269340974212,0.0,0.17142857142857143,0.2306432872081969,0.04401252911412734,0.2222222222222222,0.5714285714285714,0.2,0.09090909090909091,No,Travel_Frequently,Sales,3,Life Sciences,3,Female,4,2,Sales Executive,1,Married,No,1,2,3,3
0.40476190476190477,0.25931232091690537,0.10714285714285718,0.6428571428571428,0.0497517693038978,0.353907316681391,0.1111111111111111,0.07142857142857145,0.0,0.0,No,Travel_Rarely,Research & Development,2,Other,3,Male,3,1,Laboratory Technician,4,Divorced,No,3,1,3,3
0.21428571428571427,0.815186246418338,0.035714285714285754,0.04285714285714287,0.07034963557621213,0.7074933740261826,0.1111111111111111,0.14285714285714288,0.0,0.0,No,Travel_Rarely,Research & Development,4,Life Sciences,4,Female,3,1,Laboratory Technician,1,Divorced,No,4,1,6,3
0.19047619047619047,0.898997134670487,0.8571428571428571,0.2571428571428571,0.06781451357346574,0.33977190587101436,0.1111111111111111,0.07142857142857145,0.0,0.0,Yes,Travel_Rarely,Research & Development,3,Life Sciences,1,Male,1,1,Laboratory Technician,3,Single,No,3,0,2,2
0.21428571428571427,0.6389684813753581,0.25,0.09999999999999998,0.4075736769832048,0.035258212191791816,0.1111111111111111,0.2857142857142857,0.5333333333333334,0.09090909090909091,No,Travel_Frequently,Sales,3,Life Sciences,4,Male,3,3,Sales Executive,3,Single,No,4,0,0,3
0.2857142857142857,0.4434097421203438,0.0,0.39999999999999997,0.15855075525509665,0.3487270098787246,0.1111111111111111,0.8571428571428571,0.5333333333333334,0.2727272727272727,No,Travel_Frequently,Research & Development,2,Medical,3,Female,3,2,Laboratory Technician,4,Single,No,4,0,2,3
0.380952380952381,0.6898280802292263,0.7857142857142856,0.6,0.18796873349529947,0.3187294193237491,0.0,0.6428571428571428,0.33333333333333337,0.7272727272727272,No,Non-Travel,Sales,4,Marketing,2,Male,3,2,Sales Executive,3,Single,No,3,0,2,3
0.4523809523809524,0.21919770773638964,0.6428571428571428,0.6142857142857142,0.10631667899017644,0.3264798008192113,0.4444444444444444,0.7142857142857143,0.0,0.0,No,Travel_Rarely,Research & Development,2,Life Sciences,2,Male,3,1,Research Scientist,2,Married,No,1,0,1,3
0.6666666666666667,0.7944126074498566,0.14285714285714285,0.9714285714285713,0.25155804373085455,0.7368082884908843,0.4444444444444444,0.7142857142857143,0.4,0.0,No,Travel_Frequently,Sales,4,Marketing,1,Male,3,2,Sales Executive,4,Single,Yes,3,0,4,3
0.40476190476190477,0.8073065902578795,0.25,0.08571428571428569,0.06654695257209256,0.11223998072443975,0.1111111111111111,0.5714285714285714,0.0,0.0,No,Travel_Rarely,Research & Development,1,Life Sciences,4,Male,4,1,Laboratory Technician,4,Married,No,4,0,2,3
0.7142857142857144,0.3753581661891117,0.0,0.9714285714285713,0.2309073624168163,0.6905871014376356,1.0,0.14285714285714288,0.0,0.0,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,2,3,Laboratory Technician,3,Single,Yes,4,0,2,3
0.23809523809523808,0.9541547277936961,0.14285714285714285,0.2857142857142857,0.12844618147248338,0.36470966187454823,0.1111111111111111,0.14285714285714288,0.13333333333333336,0.1818181818181818,Yes,Travel_Rarely,Research & Development,4,Technical Degree,3,Male,3,1,Laboratory Technician,3,Single,Yes,3,0,3,2
0.6190476190476191,0.992836676217765,0.0,0.6428571428571428,0.23476286046265976,0.07678098144727324,0.5555555555555556,0.7142857142857143,0.2,0.09090909090909091,No,Travel_Rarely,Sales,5,Marketing,2,Female,3,2,Sales Executive,1,Divorced,Yes,3,1,2,2
0.40476190476190477,0.7127507163323782,0.35714285714285715,0.7,0.4687334952994613,0.24917677294996385,0.2222222222222222,0.14285714285714288,0.0,0.1818181818181818,No,Non-Travel,Research & Development,2,Medical,3,Male,2,3,Healthcare Representative,1,Married,Yes,3,1,3,3
0.19047619047619047,0.9606017191977076,0.7857142857142856,0.24285714285714283,0.16626175134678356,0.7766042888121436,0.7777777777777779,0.5714285714285714,0.13333333333333336,0.0,No,Travel_Rarely,Sales,3,Marketing,3,Female,2,2,Sales Executive,4,Married,Yes,3,1,2,2
0.35714285714285715,0.2958452722063037,0.0,0.9714285714285713,0.6574944544206189,0.5240141354108103,0.1111111111111111,0.07142857142857145,0.9333333333333333,0.7272727272727272,No,Travel_Frequently,Research & Development,2,Life Sciences,1,Female,3,3,Research Director,4,Single,Yes,3,0,1,3
0.40476190476190477,0.5379656160458453,0.6071428571428571,0.5857142857142856,0.4256892362944967,0.358766364147458,0.1111111111111111,0.7857142857142857,0.5333333333333334,0.09090909090909091,No,Travel_Frequently,Sales,5,Life Sciences,2,Male,3,3,Sales Executive,1,Married,No,4,1,3,2
0.40476190476190477,0.7449856733524355,0.7857142857142856,0.0,0.1587092003802683,0.5583888844269537,0.3333333333333333,0.2857142857142857,0.13333333333333336,0.1818181818181818,No,Travel_Rarely,Research & Development,4,Medical,3,Female,3,1,Laboratory Technician,1,Married,Yes,3,1,3,3
0.30952380952380953,0.39613180515759305,0.2142857142857143,0.2571428571428571,0.2591105946973698,0.2984097662838326,0.3333333333333333,0.7857142857142857,0.4666666666666667,0.09090909090909091,No,Travel_Rarely,Research & Development,4,Life Sciences,4,Male,3,2,Laboratory Technician,4,Divorced,No,4,1,3,2
0.4523809523809524,0.7256446991404011,0.0,0.3,0.2632301679518327,0.023773190908360775,0.1111111111111111,0.5,0.33333333333333337,0.0,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,2,2,Manufacturing Director,3,Divorced,No,3,1,2,4
0.33333333333333337,0.23280802292263608,0.0,0.04285714285714287,0.2721559100031689,0.3525821219179182,0.1111111111111111,0.7857142857142857,0.5333333333333334,0.6363636363636364,No,Travel_Rarely,Research & Development,3,Medical,1,Male,3,2,Manufacturing Director,4,Married,Yes,2,1,3,3
0.4761904761904762,0.39469914040114606,0.9999999999999999,0.2857142857142857,0.07378261328826452,0.1348887639547024,0.1111111111111111,0.0,0.2,0.8181818181818181,No,Travel_Frequently,Research & Development,5,Life Sciences,4,Female,3,2,Laboratory Technician,4,Single,No,4,0,2,3
0.880952380952381,0.5257879656160458,0.25,0.04285714285714287,0.726048378578219,0.7080957352823066,0.2222222222222222,0.2142857142857143,0.0,0.0,No,Travel_Rarely,Research & Development,3,Medical,4,Female,3,4,Manager,3,Divorced,Yes,3,3,2,3
0.4285714285714286,0.7829512893982808,0.35714285714285715,0.9285714285714284,0.2899545790641175,0.8255963376435628,0.1111111111111111,0.14285714285714288,0.33333333333333337,0.0,No,Travel_Frequently,Research & Development,3,Life Sciences,2,Male,2,2,Manufacturing Director,2,Single,No,3,0,3,3
0.6428571428571429,0.8861031518624641,0.2142857142857143,0.41428571428571426,0.46028308862364,0.6702272909806442,0.2222222222222222,0.4285714285714286,0.0,0.0,No,Travel_Rarely,Research & Development,3,Life Sciences,2,Male,3,3,Research Scientist,1,Divorced,No,3,1,2,3
0.40476190476190477,0.40257879656160456,0.0,0.7,0.06258582444280134,0.1514336197895751,0.4444444444444444,0.14285714285714288,0.13333333333333336,0.09090909090909091,No,Travel_Frequently,Research & Development,3,Medical,2,Male,3,1,Research Scientist,1,Married,No,4,1,2,2
0.4285714285714286,0.15472779369627498,0.2857142857142857,0.7,0.1256469842611176,0.790297968034696,0.0,0.4285714285714286,0.0,0.0,Yes,Travel_Rarely,Research & Development,3,Medical,4,Male,2,1,Research Scientist,3,Married,Yes,1,1,0,2
0.9761904761904763,0.8044412607449856,0.0,0.3857142857142857,0.23576634625541354,0.9063930607983295,0.7777777777777779,0.0,0.2,0.09090909090909091,No,Travel_Frequently,Sales,1,Life Sciences,1,Female,2,2,Sales Executive,3,Single,No,4,0,2,2
0.26190476190476186,0.8782234957020056,0.035714285714285754,0.657142857142857,0.08946868068025776,0.11481005541723555,0.0,0.8571428571428571,0.26666666666666666,0.0,No,Travel_Rarely,Research & Development,3,Life Sciences,3,Male,3,1,Research Scientist,2,Married,No,4,1,3,3
0.30952380952380953,0.7020057306590257,0.0,0.8142857142857143,0.07880004225203341,0.669745401975745,0.1111111111111111,0.4285714285714286,0.06666666666666668,0.09090909090909091,No,Travel_Rarely,Research & Development,4,Medical,3,Male,3,1,Research Scientist,2,Single,No,2,0,4,3
0.33333333333333337,0.319484240687679,0.0,0.5142857142857142,0.27521918242315413,0.21078628222632717,0.1111111111111111,0.4285714285714286,0.26666666666666666,0.0,No,Travel_Rarely,Research & Development,3,Life Sciences,2,Male,3,2,Research Scientist,2,Married,No,2,2,3,3
0.4285714285714286,0.021489971346704828,0.17857142857142858,0.3571428571428571,0.10716171965775853,0.7993333868765561,0.3333333333333333,0.07142857142857145,0.0,0.0,No,Travel_Rarely,Research & Development,3,Life Sciences,2,Female,4,1,Laboratory Technician,4,Married,No,2,0,3,3
0.30952380952380953,0.4613180515759312,0.25,0.44285714285714284,0.18036336748706033,0.7463255963376436,0.1111111111111111,0.8571428571428571,0.4666666666666667,0.09090909090909091,No,Travel_Rarely,Research & Development,4,Life Sciences,3,Female,3,2,Manufacturing Director,4,Single,No,4,0,2,3
0.40476190476190477,0.4828080229226361,0.0,0.02857142857142858,0.17444808281398544,0.8400530077905389,0.0,0.2142857142857143,0.8666666666666667,0.1818181818181818,No,Travel_Rarely,Sales,4,Marketing,3,Male,2,2,Sales Executive,1,Single,No,2,0,2,3
0.6428571428571429,0.06518624641833803,0.17857142857142858,0.3142857142857143,0.646244850533432,0.5208416994618906,0.4444444444444444,0.2142857142857143,0.0,0.0,No,Travel_Rarely,Research & Development,4,Other,4,Male,3,3,Research Director,1,Married,Yes,2,0,3,4
0.4523809523809524,0.21131805157593114,0.2142857142857143,0.0,0.6683743530157389,0.9300859368725404,0.4444444444444444,0.14285714285714288,0.13333333333333336,0.0,No,Travel_Rarely,Research & Development,4,Medical,1,Male,3,3,Research Director,3,Single,No,1,0,3,4
0.6666666666666667,0.6038681948424068,0.14285714285714285,0.7142857142857142,0.21189394739621845,0.3344309694000482,0.8888888888888888,0.7857142857142857,0.13333333333333336,0.0,No,Travel_Rarely,Human Resources,2,Medical,2,Male,3,2,Human Resources,2,Divorced,Yes,4,1,2,3
0.2857142857142857,0.5372492836676217,0.0,0.3571428571428571,0.21743952677722617,0.5582282547586539,0.1111111111111111,0.07142857142857145,0.5333333333333334,0.2727272727272727,No,Travel_Rarely,Research & Development,1,Life Sciences,4,Male,2,2,Laboratory Technician,4,Married,Yes,3,2,1,2
0.40476190476190477,0.7965616045845272,0.0,0.0,0.0977078271891835,0.9710465022889728,0.1111111111111111,0.5,0.26666666666666666,0.0,No,Travel_Rarely,Research & Development,3,Medical,2,Male,2,1,Research Scientist,3,Single,No,1,0,3,3
0.880952380952381,0.006446991404011393,0.0,0.5714285714285714,0.48748283511143975,0.6423178861135652,0.3333333333333333,0.2142857142857143,0.0,0.09090909090909091,No,Travel_Rarely,Sales,2,Life Sciences,1,Male,3,3,Sales Executive,4,Married,No,4,1,4,3
0.4761904761904762,0.3373925501432664,0.17857142857142858,0.7,0.2281609802471744,0.5469440205605975,0.7777777777777779,0.07142857142857145,0.7333333333333334,0.09090909090909091,No,Non-Travel,Research & Development,3,Medical,2,Female,1,2,Research Scientist,4,Divorced,Yes,4,3,3,3
0.380952380952381,0.752865329512894,0.0,0.9142857142857141,0.1751346783563959,0.6280218456348887,0.1111111111111111,0.2857142857142857,0.13333333333333336,0.09090909090909091,No,Travel_Rarely,Research & Development,2,Medical,1,Male,3,2,Manufacturing Director,2,Married,No,3,0,2,3
0.11904761904761901,0.3144699140401146,0.035714285714285754,0.4571428571428571,0.06934614978345838,0.29800819211308327,0.3333333333333333,0.14285714285714288,0.0,0.0,No,Travel_Rarely,Sales,1,Technical Degree,3,Male,3,1,Sales Representative,1,Divorced,No,3,1,3,3
0.7857142857142858,0.23638968481375355,0.2857142857142857,0.9428571428571428,0.05630083447765924,0.6677375311219982,0.3333333333333333,0.8571428571428571,0.13333333333333336,0.0,No,Travel_Rarely,Research & Development,4,Life Sciences,4,Male,3,1,Laboratory Technician,4,Married,No,2,2,4,3
0.2857142857142857,0.13323782234957016,0.035714285714285754,0.9857142857142857,0.16599767613816416,0.551481808690065,0.1111111111111111,0.5714285714285714,0.6666666666666667,0.9090909090909091,No,Travel_Rarely,Research & Development,3,Life Sciences,3,Male,2,2,Healthcare Representative,4,Married,No,1,3,3,3
0.6666666666666667,0.40616045845272203,0.2857142857142857,0.48571428571428565,0.4547375092426323,0.46177013894466307,0.1111111111111111,0.35714285714285715,0.5333333333333334,0.36363636363636365,Yes,Travel_Rarely,Sales,2,Medical,3,Male,2,3,Sales Executive,4,Single,No,4,0,3,3
0.5238095238095238,0.3065902578796561,0.0,0.6857142857142856,0.6598711312981937,0.4826118384065537,0.1111111111111111,0.7857142857142857,0.2,1.0,No,Travel_Frequently,Research & Development,4,Life Sciences,3,Male,2,4,Healthcare Representative,2,Married,No,4,1,3,2
0.7857142857142858,0.3796561604584527,0.7142857142857143,0.5857142857142856,0.2340762649202493,0.2540358204160308,0.0,0.7857142857142857,0.4666666666666667,0.09090909090909091,No,Travel_Rarely,Sales,4,Marketing,3,Male,3,2,Sales Executive,4,Single,Yes,4,0,2,1
0.2857142857142857,0.8825214899713467,0.10714285714285718,0.4714285714285714,0.22182317524030845,0.7093004577945546,0.1111111111111111,0.07142857142857145,0.5333333333333334,0.1818181818181818,No,Travel_Rarely,Sales,2,Medical,3,Female,2,2,Sales Executive,2,Divorced,Yes,2,3,4,2
0.6666666666666667,0.38395415472779365,0.0,0.14285714285714285,0.5104045632196049,0.04196450084330572,0.2222222222222222,0.14285714285714288,0.6000000000000001,0.8181818181818181,No,Travel_Frequently,Research & Development,3,Medical,3,Male,2,3,Healthcare Representative,1,Married,Yes,3,1,5,2
0.33333333333333337,0.7098853868194842,0.17857142857142858,0.8142857142857143,0.21131298193725573,0.8916552887318288,0.1111111111111111,0.35714285714285715,0.5333333333333334,0.4545454545454546,No,Travel_Rarely,Sales,4,Medical,2,Male,3,2,Sales Executive,3,Single,No,1,0,0,3
0.8571428571428572,0.7987106017191976,0.035714285714285754,0.42857142857142855,0.6623006232174923,0.8796080636093486,1.0,0.07142857142857145,0.2,0.0,No,Travel_Rarely,Research & Development,4,Technical Degree,1,Female,3,3,Research Director,3,Married,No,1,1,5,1
0.14285714285714285,0.896131805157593,0.07142857142857145,0.04285714285714287,0.21073201647829304,0.6193076861296282,0.0,0.7142857142857143,0.13333333333333336,0.0,No,Travel_Rarely,Sales,2,Other,1,Female,3,2,Sales Executive,3,Married,No,1,1,2,2
0.23809523809523808,0.012893982808022897,0.10714285714285718,0.18571428571428567,0.1696419140171121,0.27170508392900167,0.1111111111111111,0.2857142857142857,0.26666666666666666,0.0,No,Non-Travel,Sales,3,Medical,2,Male,3,2,Sales Executive,3,Married,No,2,0,3,4
0.6190476190476191,0.2772206303724928,0.7857142857142856,0.5285714285714286,0.05455793810077114,0.9214520922014297,0.4444444444444444,0.07142857142857145,0.13333333333333336,0.09090909090909091,No,Non-Travel,Research & Development,3,Medical,2,Male,3,2,Laboratory Technician,2,Married,No,3,1,3,4
0.4523809523809524,0.5050143266475644,0.17857142857142858,0.4714285714285714,0.056195204394211495,0.865432495381897,0.4444444444444444,0.7857142857142857,0.13333333333333336,0.0,Yes,Travel_Rarely,Human Resources,4,Human Resources,3,Male,3,1,Human Resources,1,Divorced,Yes,4,0,3,3
0.33333333333333337,0.5193409742120343,0.0,0.5857142857142856,0.10283088623640013,0.5252991727572083,0.1111111111111111,0.14285714285714288,0.0,0.0,No,Travel_Rarely,Research & Development,1,Life Sciences,4,Male,3,1,Research Scientist,1,Single,No,4,0,2,3
0.047619047619047616,0.5508595988538681,0.17857142857142858,0.5142857142857142,0.10124643498468364,0.7102240783872782,0.1111111111111111,0.5,0.0,0.09090909090909091,Yes,Travel_Frequently,Research & Development,3,Life Sciences,4,Female,2,1,Laboratory Technician,4,Single,Yes,2,0,5,3
0.380952380952381,0.40329512893982805,0.17857142857142858,0.15714285714285714,0.20069715855075526,0.41703477632318686,0.1111111111111111,0.2142857142857143,0.8666666666666667,0.1818181818181818,No,Travel_Rarely,Research & Development,4,Other,1,Female,3,2,Research Scientist,3,Single,No,3,0,3,3
0.4523809523809524,0.671919770773639,0.035714285714285754,0.9999999999999999,0.21939368332100984,0.5522849570315638,0.5555555555555556,0.2142857142857143,0.0,0.0,No,Non-Travel,Research & Development,2,Life Sciences,3,Male,2,2,Healthcare Representative,4,Divorced,No,4,1,2,4
